url,status_code
http://www.examplexn--2scrj9c,200
http://www.examplexn--rvc1e0am3e,200
http://www.examplexn--45br5cyl,200
http://www.examplexn--3hcrj9c,200
http://www.examplexn--mgbbh1a,200
http://www.examplexn--h2breg3eve,200
http://www.examplexn--h2brj9c8c,200
http://www.examplexn--mgbgu82a,200
http://www.examplexn--mgba3a4f16a,200
http://www.examplexn--mgbtx2b,200
http://www.examplexn--mgbayh7gpa,200
http://www.examplexn--80ao21a,200
http://www.examplexn--mix082f,200
http://www.examplexn--mix891f,200
http://www.examplexn--d1alf,200
http://www.examplexn--mgbx4cd0ab,200
http://www.examplexn--mgbah1a3hjkrd,200
http://www.examplexn--l1acc,200
http://www.examplexn--mgbc0a9azcg,200
http://www.examplexn--mgb9awbf,200
http://www.examplexn--mgbai9azgqp6j,200
http://www.examplexn--ygbi2ammx,200
http://www.examplexn--wgbl6a,200
http://www.examplexn--p1ai,200
http://www.examplexn--mgberp4a5d4ar,200
http://www.examplexn--90a3ac,200
http://www.examplexn--yfro4i67o,200
http://www.examplexn--clchc0ea0b2g2a9gcd,200
http://www.examplexn--3e0b707e,200
http://www.examplexn--fzc2c9e2c,200
http://www.examplexn--xkc2al3hye2a,200
http://www.examplexn--mgbpl2fh,200
http://www.examplexn--ogbpf8fl,200
http://www.examplexn--kprw13d,200
http://www.examplexn--kpry57d,200
http://www.examplexn--o3cw4h,200
http://www.examplexn--pgbs0dh,200
http://www.examplexn--j1amh,200
http://www.examplexn--mgbaam7a8h,200
http://www.examplexn--mgb2ddes,200
http://www.example.academy,200
http://www.example.accountant,200
http://www.example.accountants,200
http://www.example.active,200
http://www.example.actor,200
http://www.example.ads,200
http://www.example.adult,200
http://www.example.aero,err
http://www.example.agency,200
http://www.example.airforce,200
http://www.example.analytics,200
http://www.example.apartments,200
http://www.example.app,200
http://www.example.archi,200
http://www.example.army,200
http://www.example.art,err
http://www.example.associates,200
http://www.example.attorney,200
http://www.example.auction,200
http://www.example.audible,200
http://www.example.audio,200
http://www.example.author,200
http://www.example.auto,200
http://www.example.autos,200
http://www.example.aws,200
http://www.example.baby,200
http://www.example.band,200
http://www.example.bank,200
http://www.example.bar,200
http://www.example.barefoot,200
http://www.example.bargains,200
http://www.example.baseball,200
http://www.example.basketball,200
http://www.example.beauty,200
http://www.example.beer,200
http://www.example.best,200
http://www.example.bestbuy,200
http://www.example.bet,200
http://www.example.bible,200
http://www.example.bid,200
http://www.example.bike,200
http://www.example.bingo,200
http://www.example.bio,200
http://www.example.biz,200
http://www.example.black,200
http://www.example.blackfriday,200
http://www.example.blockbuster,200
http://www.example.blog,200
http://www.example.blue,200
http://www.example.boo,200
http://www.example.book,200
http://www.example.boots,200
http://www.example.bot,200
http://www.example.boutique,200
http://www.example.box,200
http://www.example.broadway,200
http://www.example.broker,200
http://www.example.build,200
http://www.example.builders,200
http://www.example.business,200
http://www.example.buy,200
http://www.example.buzz,200
http://www.example.cab,200
http://www.example.cafe,200
http://www.example.call,200
http://www.example.cam,200
http://www.example.camera,200
http://www.example.camp,200
http://www.example.cancerresearch,200
http://www.example.capital,200
http://www.example.car,200
http://www.example.cards,200
http://www.example.care,200
http://www.example.career,200
http://www.example.careers,200
http://www.example.cars,200
http://www.example.case,200
http://www.example.cash,200
http://www.example.casino,200
http://www.example.catering,200
http://www.example.catholic,200
http://www.example.center,200
http://www.example.cern,200
http://www.example.ceo,200
http://www.example.cfd,200
http://www.example.channel,200
http://www.example.chat,200
http://www.example.cheap,200
http://www.example.christmas,200
http://www.example.church,200
http://www.example.cipriani,200
http://www.example.circle,200
http://www.example.city,200
http://www.example.claims,200
http://www.example.cleaning,200
http://www.example.click,200
http://www.example.clinic,200
http://www.example.clothing,200
http://www.example.cloud,200
http://www.example.club,200
http://www.example.coach,200
http://www.example.codes,200
http://www.example.coffee,200
http://www.example.college,200
http://www.example.community,200
http://www.example.company,200
http://www.example.compare,200
http://www.example.computer,200
http://www.example.condos,200
http://www.example.construction,200
http://www.example.consulting,200
http://www.example.contact,200
http://www.example.contractors,200
http://www.example.cooking,200
http://www.example.cool,200
http://www.example.coop,200
http://www.example.country,200
http://www.example.coupon,200
http://www.example.coupons,200
http://www.example.courses,200
http://www.example.credit,200
http://www.example.creditcard,200
http://www.example.cruise,200
http://www.example.cricket,200
http://www.example.cruises,200
http://www.example.dad,200
http://www.example.dance,200
http://www.example.data,200
http://www.example.date,200
http://www.example.dating,200
http://www.example.day,200
http://www.example.deal,200
http://www.example.deals,200
http://www.example.degree,200
http://www.example.delivery,200
http://www.example.democrat,200
http://www.example.dental,200
http://www.example.dentist,200
http://www.example.design,200
http://www.example.dev,err
http://www.example.diamonds,200
http://www.example.diet,200
http://www.example.digital,200
http://www.example.direct,200
http://www.example.directory,200
http://www.example.discount,200
http://www.example.diy,200
http://www.example.docs,200
http://www.example.doctor,200
http://www.example.dog,200
http://www.example.domains,err
http://www.example.dot,200
http://www.example.download,200
http://www.example.drive,200
http://www.example.duck,200
http://www.example.earth,200
http://www.example.eat,200
http://www.example.eco,200
http://www.example.education,200
http://www.example.email,200
http://www.example.energy,200
http://www.example.engineer,200
http://www.example.engineering,200
http://www.example.enterprises,200
http://www.example.equipment,200
http://www.example.esq,200
http://www.example.estate,200
http://www.example.events,200
http://www.example.exchange,200
http://www.example.expert,200
http://www.example.exposed,200
http://www.example.express,200
http://www.example.fail,200
http://www.example.faith,200
http://www.example.family,200
http://www.example.fan,200
http://www.example.fans,200
http://www.example.farm,200
http://www.example.fashion,200
http://www.example.fast,200
http://www.example.feedback,200
http://www.example.film,200
http://www.example.final,200
http://www.example.finance,200
http://www.example.financial,200
http://www.example.fire,200
http://www.example.fish,200
http://www.example.fishing,200
http://www.example.fit,200
http://www.example.fitness,200
http://www.example.flights,200
http://www.example.florist,200
http://www.example.flowers,200
http://www.example.fly,200
http://www.example.foo,200
http://www.example.food,200
http://www.example.foodnetwork,err
http://www.example.football,200
http://www.example.forsale,200
http://www.example.forum,200
http://www.example.foundation,200
http://www.example.free,200
http://www.example.frontdoor,200
http://www.example.fun,200
http://www.example.fund,200
http://www.example.furniture,200
http://www.example.fyi,200
http://www.example.gallery,200
http://www.example.game,200
http://www.example.games,200
http://www.example.garden,200
http://www.example.gdn,200
http://www.example.gift,200
http://www.example.gifts,200
http://www.example.gives,200
http://www.example.glass,200
http://www.example.global,200
http://www.example.gold,200
http://www.example.golf,200
http://www.example.gop,200
http://www.example.graphics,200
http://www.example.green,200
http://www.example.gripe,200
http://www.example.grocery,200
http://www.example.group,200
http://www.example.guide,200
http://www.example.guitars,200
http://www.example.guru,200
http://www.example.hair,200
http://www.example.hangout,200
http://www.example.health,200
http://www.example.healthcare,200
http://www.example.help,200
http://www.example.here,200
http://www.example.hiphop,200
http://www.example.hiv,200
http://www.example.hockey,200
http://www.example.holdings,200
http://www.example.holiday,200
http://www.example.homegoods,200
http://www.example.homes,200
http://www.example.homesense,200
http://www.example.horse,200
http://www.example.hospital,200
http://www.example.host,200
http://www.example.hosting,200
http://www.example.hot,200
http://www.example.hotels,200
http://www.example.house,200
http://www.example.how,200
http://www.example.ice,200
"http://www.example.icu
",200
http://www.example.industries,200
http://www.example.info,200
http://www.example.ing,200
http://www.example.ink,200
http://www.example.institute,200
http://www.example.insurance,200
http://www.example.insure,200
http://www.example.international,200
http://www.example.investments,200
http://www.example.jewelry,200
http://www.example.jobs,200
http://www.example.joy,200
http://www.example.kim,200
http://www.example.kitchen,200
http://www.example.land,200
http://www.example.latino,200
http://www.example.law,200
http://www.example.lawyer,200
http://www.example.lease,200
http://www.example.legal,200
http://www.example.lgbt,200
http://www.example.life,200
http://www.example.lifeinsurance,200
http://www.example.lighting,200
http://www.example.like,200
http://www.example.limited,200
http://www.example.limo,200
http://www.example.link,200
http://www.example.live,200
http://www.example.living,200
http://www.example.loan,200
http://www.example.loans,200
http://www.example.locker,200
http://www.example.lol,200
http://www.example.lotto,200
http://www.example.love,200
http://www.example.ltd,err
http://www.example.luxury,200
http://www.example.makeup,200
http://www.example.management,200
http://www.example.map,200
http://www.example.market,200
http://www.example.marketing,200
http://www.example.markets,200
http://www.example.mba,200
http://www.example.med,200
http://www.example.media,200
http://www.example.meet,200
http://www.example.meme,200
http://www.example.memorial,200
http://www.example.men,200
http://www.example.menu,200
http://www.example.mint,200
http://www.example.mobi,200
http://www.example.mobile,200
http://www.example.mobily,200
http://www.example.moe,200
http://www.example.mom,200
http://www.example.money,200
http://www.example.mortgage,200
http://www.example.motorcycles,200
http://www.example.mov,200
http://www.example.movie,200
http://www.example.museum,200
http://www.example.name,200
http://www.example.navy,200
http://www.example.network,err
http://www.example.new,200
http://www.example.news,200
http://www.example.ngo,200
http://www.example.ninja,200
http://www.example.now,200
http://www.example.observer,err
http://www.example.off,200
http://www.example.one,200
http://www.example.ong,200
http://www.example.onl,200
http://www.example.online,200
http://www.example.ooo,200
http://www.example.open,200
http://www.example.organic,200
http://www.example.origins,200
http://www.example.page,200
http://www.example.partners,200
http://www.example.parts,200
http://www.example.party,200
http://www.example.pay,200
http://www.example.pet,200
http://www.example.pharmacy,200
http://www.example.phone,200
http://www.example.photo,200
http://www.example.photography,200
http://www.example.photos,200
http://www.example.physio,200
http://www.example.pics,200
http://www.example.pictures,200
http://www.example.pid,200
http://www.example.pin,200
http://www.example.pink,200
http://www.example.pizza,200
http://www.example.place,200
http://www.example.plumbing,200
http://www.example.plus,200
http://www.example.poker,200
http://www.example.porn,200
http://www.example.post,200
http://www.example.press,200
http://www.example.prime,200
http://www.example.pro,200
http://www.example.productions,200
http://www.example.prof,200
http://www.example.promo,200
http://www.example.properties,200
http://www.example.property,200
http://www.example.protection,200
http://www.example.pub,200
http://www.example.qpon,200
http://www.example.racing,200
http://www.example.radio,200
http://www.example.read,200
http://www.example.realestate,200
http://www.example.realtor,200
http://www.example.realty,200
http://www.example.recipes,200
http://www.example.red,200
http://www.example.rehab,200
http://www.example.reit,200
http://www.example.ren,200
http://www.example.rent,200
http://www.example.rentals,200
http://www.example.repair,200
http://www.example.report,200
http://www.example.republican,200
http://www.example.rest,200
http://www.example.restaurant,200
http://www.example.review,200
http://www.example.reviews,200
http://www.example.rich,200
http://www.example.rip,200
http://www.example.rocks,200
http://www.example.rodeo,200
http://www.example.room,200
http://www.example.rugby,200
http://www.example.run,200
http://www.example.safe,200
http://www.example.sale,200
http://www.example.save,200
http://www.example.scholarships,200
http://www.example.school,200
http://www.example.science,200
http://www.example.search,200
http://www.example.secure,200
http://www.example.security,200
http://www.example.select,200
http://www.example.services,200
http://www.example.sex,200
http://www.example.sexy,200
http://www.example.shoes,200
http://www.example.shop,200
http://www.example.shopping,200
http://www.example.show,200
http://www.example.showtime,200
http://www.example.silk,200
http://www.example.singles,200
http://www.example.site,200
http://www.example.ski,200
http://www.example.skin,200
http://www.example.sky,200
http://www.example.sling,200
http://www.example.smile,200
http://www.example.soccer,200
http://www.example.social,200
http://www.example.software,200
http://www.example.solar,200
http://www.example.solutions,err
http://www.example.song,200
http://www.example.space,200
http://www.example.spot,200
http://www.example.spreadbetting,200
http://www.example.storage,200
http://www.example.store,200
http://www.example.stream,200
http://www.example.studio,200
http://www.example.study,200
http://www.example.style,200
http://www.example.sucks,200
http://www.example.supplies,200
http://www.example.supply,200
http://www.example.support,200
http://www.example.surf,200
http://www.example.surgery,200
http://www.example.systems,200
http://www.example.talk,200
http://www.example.tattoo,200
http://www.example.tax,200
http://www.example.taxi,200
http://www.example.team,200
http://www.example.tech,200
http://www.example.technology,200
http://www.example.tel,err
http://www.example.tennis,200
http://www.example.theater,200
http://www.example.theatre,200
http://www.example.tickets,200
http://www.example.tips,200
http://www.example.tires,200
http://www.example.today,200
http://www.example.tools,200
http://www.example.top,200
http://www.example.tours,200
http://www.example.town,200
http://www.example.toys,200
http://www.example.trade,200
http://www.example.trading,200
http://www.example.training,200
http://www.example.travel,200
http://www.example.travelersinsurance,200
http://www.example.trust,200
http://www.example.tube,200
http://www.example.tunes,200
http://www.example.uconnect,200
http://www.example.university,200
http://www.example.vacations,200
http://www.example.ventures,200
http://www.example.vet,200
http://www.example.video,200
http://www.example.villas,200
http://www.example.vip,200
http://www.example.vision,200
http://www.example.vodka,200
http://www.example.vote,200
http://www.example.voting,200
http://www.example.voyage,200
http://www.example.wang,200
http://www.example.watch,200
http://www.example.watches,200
http://www.example.weather,200
http://www.example.webcam,200
http://www.example.website,200
http://www.example.wed,200
http://www.example.wedding,200
http://www.example.whoswho,200
http://www.example.wiki,200
http://www.example.win,200
http://www.example.wine,200
http://www.example.winners,200
http://www.example.work,err
http://www.example.works,200
http://www.example.world,200
http://www.example.wow,200
http://www.example.wtf,200
http://www.example.xxx,200
http://www.example.xyz,200
http://www.example.yachts,200
http://www.example.yoga,200
http://www.example.you,200
http://www.example.zero,200
http://www.example.zone,200
http://www.example.shouji,200
http://www.example.tushu,200
http://www.example.wanggou,200
http://www.example.weibo,200
http://www.example.xihuan,200
http://www.example.arte,200
http://www.example.clinique,200
http://www.example.luxe,200
http://www.example.maison,200
http://www.example.moi,200
http://www.example.rsvp,200
http://www.example.sarl,200
http://www.example.epost,200
http://www.example.gmbh,200
http://www.example.haus,200
http://www.example.immobilien,200
http://www.example.jetzt,200
http://www.example.kaufen,200
http://www.example.kinder,200
http://www.example.reise,200
http://www.example.reisen,200
http://www.example.schule,200
http://www.example.versicherung,200
http://www.example.desi,200
http://www.example.shiksha,200
http://www.example.casa,200
http://www.example.immo,200
http://www.example.moda,200
http://www.example.voto,200
http://www.example.bom,200
http://www.example.passagens,200
http://www.example.abogado,200
http://www.example.gratis,200
http://www.example.futbol,200
http://www.example.hoteles,200
http://www.example.juegos,200
http://www.example.ltda,200
http://www.example.soy,200
http://www.example.tienda,200
http://www.example.uno,200
http://www.example.viajes,200
http://www.example.vuelos,200
http://www.examplexn--4gbrim,200
http://www.examplexn--fhbei,200
http://www.examplexn--mgbb9fbpob,200
http://www.examplexn--mgbi4ecexp,200
http://www.examplexn--ngbc5azd,200
http://www.examplexn--ngbe9e0a,200
http://www.examplexn--mgbab2bd,200
http://www.examplexn--3ds443g,200
http://www.examplexn--fiq228c5hs,200
http://www.examplexn--ses554g,200
http://www.examplexn--5tzm5g,200
http://www.examplexn--io0a7i,200
http://www.examplexn--55qx5d,200
http://www.examplexn--czru2d,200
http://www.examplexn--nqv7f,200
http://www.examplexn--6qq986b3xl,200
http://www.examplexn--czr694b,200
http://www.examplexn--rhqv96g,200
http://www.examplexn--3bst00m,200
http://www.examplexn--30rr7y,200
http://www.examplexn--45q11c,200
http://www.examplexn--55qw42g,200
http://www.examplexn--d1acj3b,200
http://www.examplexn--80aqecdr1a,200
http://www.examplexn--j1aef,200
http://www.examplexn--80asehdb,200
http://www.examplexn--c1avg,200
http://www.examplexn--80aswg,200
http://www.examplexn--i1b6b1a6a2e,200
http://www.examplexn--11b4c3d,200
http://www.examplexn--c2br7g,200
http://www.examplexn--mk1bu44c,200
http://www.examplexn--t60b56a,200
http://www.examplexn--9dbq2a,200
http://www.examplexn--q9jyb4c,200
http://www.examplexn--1ck2e1b,200
http://www.examplexn--bck1b9a5dre4c,200
http://www.examplexn--cck2b3b,200
http://www.examplexn--eckvdtc9d,200
http://www.examplexn--gckr3f0f,200
http://www.examplexn--tckwe,200
http://www.examplexn--42c2d9a,200
http://www.example.africa,200
http://www.example.capetown,200
http://www.example.durban,200
http://www.example.joburg,200
http://www.example.abudhabi,200
http://www.example.arab,err
http://www.example.asia,200
http://www.example.doha,200
http://www.example.dubai,200
http://www.example.krd,200
http://www.example.kyoto,200
http://www.example.nagoya,200
http://www.example.okinawa,200
http://www.example.osaka,200
http://www.example.ryukyu,200
http://www.example.taipei,200
http://www.example.tatar,200
http://www.example.tokyo,200
http://www.example.yokohama,200
http://www.example.alsace,200
http://www.example.amsterdam,200
http://www.example.bcn,200
http://www.example.barcelona,200
http://www.example.bayern,200
http://www.example.berlin,200
http://www.example.brussels,200
http://www.example.budapest,200
http://www.example.bzh,200
http://www.example.cat,200
http://www.example.cologne,200
http://www.example.corsica,200
http://www.example.cymru,err
http://www.example.eus,200
http://www.example.frl,200
http://www.example.gal,200
http://www.example.gent,200
http://www.example.hamburg,200
http://www.example.helsinki,200
http://www.example.irish,200
http://www.example.ist,200
http://www.example.istanbul,200
http://www.example.koeln,200
http://www.example.london,200
http://www.example.madrid,200
http://www.example.moscow ,err
http://www.example.nrw,200
http://www.example.paris,200
http://www.example.ruhr,200
http://www.example.saarland,200
http://www.example.scot,200
http://www.example.stockholm,200
http://www.example.swiss,200
http://www.example.tirol,200
http://www.example.vlaanderen,200
http://www.example.wales,200
http://www.example.wien,200
http://www.example.zuerich,200
http://www.example.boston,200
http://www.example.miami,200
http://www.example.nyc,200
http://www.example.quebec,200
http://www.example.vegas,200
http://www.example.kiwi,200
http://www.example.melbourne,200
http://www.example.sydney,200
http://www.example.lat,200
http://www.example.rio,200
http://www.examplexn--1qqw23a,200
http://www.examplexn--xhq521b,200
http://www.examplexn--80adxhks,200
http://www.examplexn--p1acf,200
http://www.examplexn--mgbca7dzdo,200
